http://dbpedia.org/property/primaryUser	http://nl.dbpedia.org/property/primairegebruikers	1
http://dbpedia.org/ontology/governmentType	http://dbpedia.org/property/statusText	2
http://dbpedia.org/property/spouses	http://nl.dbpedia.org/property/opvolger	1
http://dbpedia.org/ontology/designer	http://dbpedia.org/property/creator	1
http://dbpedia.org/ontology/club	http://dbpedia.org/property/cteam	1
http://dbpedia.org/property/deathPlace	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/ontology/youthClub	http://dbpedia.org/property/youthclubs	1
http://dbpedia.org/ontology/party	http://dbpedia.org/property/target	1
http://dbpedia.org/property/script	http://nl.dbpedia.org/property/alfabet	40
http://dbpedia.org/ontology/sportDiscipline	http://dbpedia.org/property/event	4
http://dbpedia.org/property/state	http://nl.dbpedia.org/property/locatie	1
http://dbpedia.org/ontology/region	http://dbpedia.org/property/totalType	1
http://dbpedia.org/property/event	http://nl.dbpedia.org/property/treaty	2
http://dbpedia.org/property/onlineservice	http://nl.dbpedia.org/property/onlineService	1
http://dbpedia.org/ontology/starring	http://dbpedia.org/property/voiceActor	3
http://dbpedia.org/property/statistic	http://nl.dbpedia.org/property/hoofdplaats	1
http://dbpedia.org/ontology/pictureDescription	http://dbpedia.org/property/type	1
http://dbpedia.org/property/archpriest	http://nl.dbpedia.org/property/titelkardinaal	3
http://dbpedia.org/ontology/movement	http://dbpedia.org/property/movement	2
http://dbpedia.org/property/inaugural	http://nl.dbpedia.org/property/inaugureleHouder	3
http://dbpedia.org/property/seats6Title	http://nl.dbpedia.org/property/zetelnaam	5
http://dbpedia.org/property/commonLanguages	http://nl.dbpedia.org/property/talen	96
http://dbpedia.org/property/before	http://nl.dbpedia.org/property/president	4
http://dbpedia.org/ontology/musicBy	http://dbpedia.org/property/music	1
http://dbpedia.org/property/nominee	http://nl.dbpedia.org/property/voorganger	7
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/property/homeTown	1
http://dbpedia.org/ontology/capital	http://dbpedia.org/property/country1Capital	1
http://dbpedia.org/property/productionCompanies	http://nl.dbpedia.org/property/regie	1
http://dbpedia.org/ontology/relatedFunctions	http://dbpedia.org/property/succession	1
http://dbpedia.org/property/anthem	http://nl.dbpedia.org/property/volkslied	20
http://dbpedia.org/ontology/location	http://dbpedia.org/property/place	2
http://dbpedia.org/ontology/map	http://dbpedia.org/property/range	1
http://dbpedia.org/ontology/composer	http://dbpedia.org/property/librettist	1
http://dbpedia.org/property/titleLeader	http://www.w3.org/2002/07/owl#sameAs	5
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/nextMission	1
http://dbpedia.org/property/seats7Title	http://nl.dbpedia.org/property/zetelnaam	1
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/party	1
http://dbpedia.org/ontology/classis	http://dbpedia.org/property/classis	1
http://dbpedia.org/property/sourceState	http://nl.dbpedia.org/property/stroomtdoor	2
http://dbpedia.org/ontology/authority	http://dbpedia.org/property/parentAuthority	1
http://dbpedia.org/ontology/operator	http://dbpedia.org/property/route	3
http://dbpedia.org/ontology/beatifiedBy	http://dbpedia.org/property/beatifiedBy	2
http://dbpedia.org/property/majorShrine	http://nl.dbpedia.org/property/schrijn	1
http://dbpedia.org/property/related	http://nl.dbpedia.org/property/gerelateerd	11
http://dbpedia.org/property/regent	http://nl.dbpedia.org/property/medeheersers	2
http://dbpedia.org/property/story	http://nl.dbpedia.org/property/schrijver	16
http://dbpedia.org/property/paradigm	http://nl.dbpedia.org/property/paradigma	11
http://dbpedia.org/property/(as	http://nl.dbpedia.org/property/functie	1
http://dbpedia.org/ontology/capital	http://dbpedia.org/property/data	2
http://dbpedia.org/property/recordTeam	http://nl.dbpedia.org/property/team	1
http://dbpedia.org/property/island	http://nl.dbpedia.org/property/regio	7
http://dbpedia.org/property/type	http://nl.dbpedia.org/property/soort	1
http://dbpedia.org/property/n	http://nl.dbpedia.org/property/nw	9
http://dbpedia.org/property/allMusic	http://nl.dbpedia.org/property/producer	2
http://dbpedia.org/ontology/county	http://dbpedia.org/property/replace	1
http://dbpedia.org/property/storyArtist	http://nl.dbpedia.org/property/spelers	1
http://dbpedia.org/ontology/riverMouth	http://dbpedia.org/property/flusssystem	3
http://dbpedia.org/property/hqLocationCity	http://nl.dbpedia.org/property/locatie	3
http://dbpedia.org/property/utcOffset	http://nl.dbpedia.org/property/tijdzone	3
http://dbpedia.org/property/seats4Title	http://nl.dbpedia.org/property/zetelnaam	10
http://dbpedia.org/ontology/restingPlace	http://dbpedia.org/property/restingPlace	6
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/event	2
http://dbpedia.org/ontology/recordedIn	http://dbpedia.org/property/studio	3
http://dbpedia.org/property/2016Chassis	http://nl.dbpedia.org/property/chassis	4
http://dbpedia.org/property/casualties	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/property/branches	http://nl.dbpedia.org/property/eenheden	3
http://dbpedia.org/ontology/district	http://dbpedia.org/property/subdivisionType	1
http://dbpedia.org/ontology/beatifiedPlace	http://dbpedia.org/property/placeOfConsecration	1
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/brother	1
http://dbpedia.org/property/presenters	http://nl.dbpedia.org/property/presentatoren	2
http://dbpedia.org/ontology/designer	http://dbpedia.org/property/colorists	1
http://dbpedia.org/property/unrankedOrdo	http://nl.dbpedia.org/property/clade	1
http://dbpedia.org/property/federalDistrict	http://nl.dbpedia.org/property/federaalDistrict	13
http://dbpedia.org/property/precededBy	http://nl.dbpedia.org/property/voorganger	2
http://dbpedia.org/property/father	http://nl.dbpedia.org/property/vader	9
http://dbpedia.org/property/classifications	http://nl.dbpedia.org/property/stijl	5
http://dbpedia.org/property/plane1Type	http://nl.dbpedia.org/property/vliegtuigType	1
http://dbpedia.org/ontology/writer	http://dbpedia.org/property/author	1
http://dbpedia.org/property/prevcity	http://nl.dbpedia.org/property/volgendePlaats	1
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/text	2
http://dbpedia.org/ontology/riverMouth	http://dbpedia.org/property/discharge1Location	1
http://dbpedia.org/property/nobleFamily	http://nl.dbpedia.org/property/dynastie	3
http://dbpedia.org/ontology/headquarter	http://dbpedia.org/property/headquarters	4
http://dbpedia.org/property/admCtrName	http://nl.dbpedia.org/property/hoofdstad	13
http://dbpedia.org/property/capitalCity	http://nl.dbpedia.org/property/hoofdstad	1
http://dbpedia.org/property/author	http://nl.dbpedia.org/property/bedenker	3
http://dbpedia.org/ontology/headOfFamily	http://dbpedia.org/property/currentHead	1
http://dbpedia.org/ontology/deathCause	http://dbpedia.org/property/deathCause	1
http://dbpedia.org/property/appointer	http://nl.dbpedia.org/property/voorganger	1
http://dbpedia.org/property/sw	http://nl.dbpedia.org/property/z	1
